Date,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hong Kong,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Macau,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Taiwan
2020/1/22,1,14,6,1,0,26,2,1,4,1,0,5,0,444,4,0,1,2,0,2,1,1,0,0,2,9,1,5,4,0,0,1,10,1
2020/1/23,8,8,3,4,2,6,3,2,1,0,2,0,2,0,5,0,4,5,1,1,1,0,0,3,4,7,0,3,0,0,2,1,17,0
2020/1/24,6,14,18,5,0,21,18,0,3,1,2,4,0,105,15,1,4,11,2,1,0,1,0,2,9,4,0,7,4,0,0,3,16,2
2020/1/25,24,5,30,8,2,25,0,1,11,6,5,23,3,212,19,6,9,0,1,13,0,1,1,10,12,13,5,13,2,0,1,6,19,0
2020/1/26,21,27,18,17,3,33,13,1,3,5,6,51,3,297,26,0,15,18,0,4,3,1,0,7,19,7,3,16,4,0,1,5,42,1
2020/1/27,10,12,35,24,7,40,10,2,11,5,6,45,0,365,31,4,14,36,2,6,1,3,5,13,29,13,4,25,9,0,1,10,24,1
2020/1/28,36,11,22,21,5,56,5,2,7,15,12,40,0,2131,43,4,23,37,2,7,1,4,0,11,20,13,14,21,1,0,5,18,45,3
2020/1/29,46,20,15,4,5,70,7,0,3,15,5,38,2,0,78,1,29,0,1,5,0,1,0,10,35,30,0,18,3,0,3,11,123,0
2020/1/30,48,3,35,17,2,77,20,3,3,17,6,72,0,1349,56,3,30,53,5,2,0,5,2,7,28,16,8,34,4,1,1,15,132,1
2020/1/31,37,25,29,19,3,82,9,17,6,17,15,74,2,903,55,1,39,78,0,7,0,4,0,24,26,23,4,35,1,0,3,13,110,1
2020/2/1,60,29,36,24,11,99,13,0,10,14,21,70,1,1347,57,3,34,46,3,16,0,5,1,14,22,34,8,30,9,0,1,10,61,0
2020/2/2,43,23,53,15,11,97,11,9,2,8,15,71,2,4024,74,4,34,47,6,6,1,2,2,15,24,13,19,24,7,0,3,12,62,0
2020/2/3,68,21,37,20,4,93,16,8,8,9,26,73,0,2345,58,7,35,58,8,4,0,3,2,12,29,21,8,23,12,0,3,12,63,0
2020/2/4,72,16,29,15,2,88,12,12,8,13,34,109,2,3156,72,1,37,85,11,7,2,3,2,14,16,16,7,28,7,0,5,5,105,1
2020/2/5,50,25,23,11,5,82,11,6,19,9,35,89,4,2987,68,7,33,72,12,8,0,0,2,23,32,24,0,19,2,0,3,6,66,0
2020/2/6,61,21,22,10,0,75,18,7,7,22,37,87,3,2447,50,4,32,52,5,5,0,6,1,8,40,14,15,20,10,0,4,5,59,5
2020/2/7,74,23,15,9,5,64,4,10,11,15,50,63,1,2841,61,4,35,61,6,5,0,3,0,11,39,20,8,23,2,0,3,5,52,0
2020/2/8,68,18,2,15,12,61,11,8,7,23,18,67,1,2147,31,2,31,37,4,6,0,2,0,11,30,9,11,20,7,0,3,0,42,1
2020/2/9,46,11,40,11,4,36,12,10,7,11,12,52,3,2531,35,2,29,42,9,2,0,0,0,13,28,7,4,22,3,0,3,3,27,1
2020/2/10,51,11,18,11,0,28,15,10,7,12,24,40,9,2097,41,4,24,31,2,1,0,4,0,5,22,6,0,19,4,0,4,8,17,0
2020/2/11,30,5,19,6,3,18,5,18,6,21,29,32,11,1638,33,0,23,33,1,3,0,4,0,6,21,4,5,12,11,0,6,4,25,0
2020/2/12,29,10,13,5,1,42,7,6,13,12,18,30,1,0,34,2,28,40,2,5,0,5,0,6,10,8,2,19,6,0,4,1,14,0
2020/2/13,21,14,11,7,3,22,0,2,0,14,17,34,3,14840,22,1,27,28,1,1,0,6,0,4,12,4,0,15,7,0,4,2,14,0
2020/2/14,24,6,8,2,0,20,4,5,2,18,24,15,3,6200,20,4,23,28,2,2,0,3,0,1,14,3,1,12,1,0,2,6,10,0
2020/2/15,16,3,7,4,0,33,9,3,3,8,6,28,0,1843,13,3,11,13,2,0,0,3,0,2,9,8,1,7,2,0,5,6,7,0
2020/2/16,12,5,7,2,0,22,2,1,0,9,20,19,1,1933,3,2,13,12,1,2,0,0,0,4,5,2,1,11,2,0,1,3,5,2
2020/2/17,11,1,2,3,1,6,1,2,1,1,12,15,3,1807,2,2,9,5,0,0,0,0,0,4,4,5,1,14,1,0,4,0,4,2
2020/2/18,9,6,2,2,0,6,4,0,0,5,7,11,2,1693,1,1,3,3,0,0,0,0,0,0,2,0,1,13,3,0,1,1,1,0
2020/2/19,4,6,5,1,0,3,2,0,5,0,6,5,1,349,1,2,2,1,1,0,0,1,0,2,1,0,0,6,2,0,0,0,2,1
2020/2/20,1,2,7,0,0,1,1,0,0,1,6,3,5,411,2,0,0,0,1,0,0,0,0,3,2,1,1,6,1,0,0,2,1,1
2020/2/21,1,1,5,0,0,1,1,0,0,1,3,2,0,220,1,0,0,0,0,0,0,0,0,0,203,0,0,5,1,0,0,0,28,2
2020/2/22,1,3,1,0,0,6,3,0,0,1,0,3,1,1422,2,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,2,0
2020/2/23,0,0,2,0,0,3,0,0,0,2,1,1,5,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2
2020/2/24,0,0,1,0,0,3,2,0,0,0,0,0,5,203,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2
2020/2/25,0,1,0,1,0,2,1,0,0,0,0,0,5,499,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1
2020/2/26,0,0,0,0,0,0,0,0,0,1,0,0,7,401,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1
2020/2/27,0,10,0,2,0,0,0,0,0,5,0,1,1,409,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0
2020/2/28,1,0,0,0,0,1,0,0,0,1,0,0,2,318,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
2020/2/29,0,1,0,0,0,1,0,0,0,0,0,0,1,423,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
2020/3/1,0,2,0,0,0,0,0,0,0,0,0,0,1,570,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
2020/3/2,0,1,0,0,0,1,0,0,0,0,0,0,4,196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2020/3/3,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,7,1
2020/3/4,0,4,0,0,0,0,0,0,0,0,0,0,5,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020/3/5,0,0,0,0,11,1,0,0,0,0,1,0,0,134,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2
2020/3/6,0,4,0,0,17,1,0,0,0,0,0,0,2,126,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
2020/3/7,0,4,0,0,1,0,0,0,0,0,0,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/3/8,0,2,0,0,4,0,0,0,0,0,0,0,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/3/9,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/3/10,0,1,0,0,1,1,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
2020/3/11,0,6,0,0,2,3,0,0,0,0,1,1,6,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
2020/3/12,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/3/13,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2020/3/14,0,1,0,0,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,3
2020/3/15,0,5,0,0,4,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2020/3/16,0,10,0,0,0,1,0,0,0,0,0,0,10,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,8
2020/3/17,0,4,0,0,0,3,1,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,1,3,0,1,0,0,0,0,1,10
2020/3/18,0,13,0,0,0,6,0,-1,0,0,0,0,19,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,23
2020/3/19,0,11,0,0,1,8,0,0,0,0,1,0,27,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,8
2020/3/20,0,11,0,3,0,17,1,0,0,0,1,0,48,0,0,0,0,0,0,1,0,0,0,1,1,8,0,1,0,0,0,0,1,27
2020/3/21,0,13,0,4,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,1,2,9,0,1,0,0,0,0,2,18
2020/3/22,0,18,1,10,2,13,0,0,0,1,0,1,44,0,0,0,2,1,0,1,6,0,0,0,3,24,0,1,0,0,0,0,2,16
2020/3/23,0,15,1,0,0,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,26
2020/3/24,0,21,0,5,0,13,0,0,0,0,0,0,31,1,0,0,3,0,0,0,1,0,0,1,0,10,0,2,4,0,0,0,2,20
2020/3/25,0,3,0,4,0,5,0,0,0,0,0,0,25,0,0,2,2,0,1,0,5,0,0,1,1,19,0,2,0,0,0,0,1,20
2020/3/26,0,5,0,6,0,15,0,0,0,0,0,1,45,0,0,12,2,0,1,1,1,0,0,3,2,18,1,0,6,0,0,2,2,17
2020/3/27,0,3,0,3,0,8,0,0,0,0,0,0,42,0,0,3,1,0,0,0,2,0,0,0,1,17,0,1,4,0,0,2,4,15
2020/3/28,0,4,0,6,0,11,0,0,0,0,0,0,32,0,0,2,0,0,2,4,4,0,0,0,0,17,0,0,6,0,0,0,4,16
2020/3/29,0,4,1,1,2,8,0,0,0,0,0,1,51,0,0,1,3,1,1,2,0,0,0,0,0,7,1,2,5,0,0,0,3,15
2020/3/30,0,0,0,2,0,9,0,0,0,2,0,0,46,0,0,2,1,0,0,2,1,0,0,0,1,6,0,0,8,0,0,0,1,8
2020/3/31,0,3,0,3,0,10,0,0,0,0,0,0,57,0,0,10,1,0,0,3,3,0,0,0,1,11,0,0,0,0,0,2,2,16
2020/4/1,0,0,0,2,0,7,0,0,0,2,0,0,57,1,0,4,0,0,0,1,0,0,0,2,0,7,1,2,2,0,0,0,0,7
2020/4/2,0,2,0,0,0,6,0,0,0,2,4,0,47,0,1,6,1,0,0,1,0,0,0,0,1,6,0,2,0,0,0,1,1,10
2020/4/3,0,2,0,4,0,7,0,0,0,1,1,0,47,0,0,0,4,0,0,0,2,0,0,0,3,4,0,1,4,0,0,1,2,9
2020/4/4,0,1,0,1,0,2,0,0,0,0,2,0,22,1,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,2,7
2020/4/5,0,1,0,0,0,8,0,0,0,1,13,0,29,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,0,0,0,0,1,8
2020/4/6,0,1,0,0,1,8,0,0,0,0,20,0,32,0,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,10
2020/4/7,0,0,0,1,0,1,0,0,0,0,20,0,21,0,0,3,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,1,3
2020/4/8,0,1,0,0,0,3,0,0,0,0,25,0,25,0,0,3,0,0,0,0,1,0,0,0,2,5,25,0,0,0,0,0,1,3
2020/4/9,1,0,0,0,0,3,0,0,0,0,40,0,13,0,0,2,0,0,0,0,0,0,0,0,0,9,3,0,2,0,0,0,1,1
2020/4/10,0,0,0,0,0,5,0,0,0,0,29,0,16,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,2
2020/4/11,0,1,0,0,0,4,0,0,0,0,23,0,11,0,0,27,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,3
2020/4/12,0,0,0,1,0,4,0,0,0,0,23,0,4,0,0,34,1,0,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,3
2020/4/13,0,0,0,0,0,3,0,0,0,0,56,0,5,0,0,1,0,0,1,0,0,0,0,0,0,11,1,0,1,0,0,0,0,5
2020/4/14,0,0,0,1,0,9,0,0,0,0,79,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/4/15,0,1,0,0,0,2,0,0,0,0,22,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4,13,0,0,0,0,0,1,2
2020/4/16,0,3,0,0,0,5,0,0,0,1,20,0,1,0,0,3,0,0,0,0,0,0,0,0,0,6,8,0,1,0,0,0,0,0
2020/4/17,0,0,0,1,0,6,0,0,0,0,11,0,4,325,0,0,0,0,0,1,0,0,0,0,3,0,3,0,3,0,0,0,0,0
2020/4/18,0,0,0,1,0,2,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2020/4/19,0,0,0,0,0,1,0,1,0,0,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,22
2020/4/20,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
2020/4/21,0,0,0,0,0,1,0,0,0,0,8,0,4,0,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3
2020/4/22,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
2020/4/23,0,0,0,0,0,3,0,0,0,0,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2020/4/24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1
2020/4/25,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020/4/26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/4/27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020/4/28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0
2020/4/29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020/4/30,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2020/5/1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020/5/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,4
2020/5/4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2020/5/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020/5/6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020/5/7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/5/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/5/9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020/5/10,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,7,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/5/13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2020/5/16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/5/17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/5/18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/22,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1
2020/5/23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/5/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/5/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/5/27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/5/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/29,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1
2020/5/30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2020/5/31,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2020/6/1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1
2020/6/2,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/6/3,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/6/4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
2020/6/5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/6/6,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
2020/6/7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
2020/6/8,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/6/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/10,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0
2020/6/11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2020/6/12,0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2020/6/13,0,36,1,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/6/14,0,36,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0
2020/6/15,0,27,0,0,0,3,0,0,0,4,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2
2020/6/16,0,31,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020/6/17,0,21,0,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0
2020/6/18,0,25,0,0,1,3,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/6/19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/6/20,0,44,0,1,0,3,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
2020/6/21,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2020/6/22,0,13,0,0,7,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/23,0,7,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
2020/6/24,0,13,0,0,3,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/6/25,0,11,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1
2020/6/26,0,17,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/6/27,0,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2020/6/28,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0
2020/6/29,0,7,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0
2020/6/30,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/1,0,1,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/7/2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2020/7/3,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020/7/4,0,2,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2020/7/5,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/7/6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/7,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,4,0,0,0,2,0,0,0,0,0,2,1,2,0,0,0,1,0,0
2020/7/8,0,0,0,0,0,2,0,0,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0
2020/7/9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/11,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,1,0,0,0,2,0,0,0,0,0,3,1,0,4,0,0,0,1,2
2020/7/12,0,0,0,0,0,2,0,0,0,0,0,0,38,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2020/7/13,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/14,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0
2020/7/15,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/7/16,0,0,0,0,0,4,1,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,0
2020/7/17,0,0,0,1,0,3,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0
2020/7/18,0,0,0,0,0,2,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0
2020/7/19,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,17,0,0,0
2020/7/20,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0
2020/7/21,0,0,0,0,0,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0
2020/7/22,0,0,0,0,0,1,0,0,0,0,0,0,113,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,18,1,0,4
